SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,173928514.92,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001003,投资物业,4896589349.56,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001009,递延税项资产,13691112.68,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),44947664.64,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,867046.0,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004001999,非流动资产合计,5130023687.8,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,2719897746.96,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002003,应收帐款,19252984.6,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002010,现金及等价物,804793922.56,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),52219898.88,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),573163.04,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004002999,流动资产合计,3596737716.04,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004009999,总资产,8726761403.84,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011003,应付税项,196677976.6,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),223273471.8,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),1177357.2,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,133335246.56,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011010,短期贷款,1225843325.0,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011024,合同负债,11668613.8,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004011999,流动负债合计,1791975990.96,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004013999,净流动资产,1804761725.08,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,6934785412.88,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004020001,长期贷款,,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004020003,递延税项负债,643371861.68,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),679033.92,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004020999,非流动负债合计,644050895.6,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004025999,总负债,2436026886.56,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004027999,少数股东权益,190045531.04,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004028999,净资产,6290734517.28,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004030001,股本,2253393229.8,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004030002,储备,3847295756.44,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004030999,股东权益,6100688986.24,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004036999,总权益,6290734517.28,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,6934785412.88,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004039999,总权益及总负债,8726761403.84,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2024-06-30 00:00:00,001,6-30,004060999,非运算项目,6934787238.24,2023-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,40788395.2,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001003,投资物业,6334008131.88,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001009,递延税项资产,16423229.74,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),60363874.56,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,875881.0,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004001999,非流动资产合计,6452459512.38,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1751762921.98,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002003,应收帐款,25122111.04,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002010,现金及等价物,298283579.5,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),44454187.68,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),3357851.16,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004002999,流动资产合计,2122980651.36,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004009999,总资产,8575440163.74,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011003,应付税项,18522578.2,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),222766041.66,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),1997930.66,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,140849040.64,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011010,短期贷款,374737849.02,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011024,合同负债,127862030.36,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004011999,流动负债合计,886735470.54,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004013999,净流动资产,1236245180.82,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,7688704693.2,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004020001,长期贷款,580847400.0,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004020003,递延税项负债,853837380.18,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),727442.22,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1435412222.4,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004025999,总负债,2322147692.94,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004027999,少数股东权益,192603465.96,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004028999,净资产,6253292470.8,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004030001,股本,2276354790.3,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004030002,储备,3784334214.54,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004030999,股东权益,6060689004.84,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004036999,总权益,6253292470.8,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,7688704693.2,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2023-06-30 00:00:00,001,6-30,004039999,总权益及总负债,8575440163.74,2022-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,38087597.03,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001003,投资物业,5763913039.99,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001009,递延税项资产,15352370.88,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),126917037.52,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,812430.5,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004001999,非流动资产合计,5945082475.92,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1669304369.11,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002003,应收帐款,22530835.74,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002010,现金及等价物,314182267.77,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),38360402.64,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),6256570.04,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004002999,流动资产合计,2050634445.3,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004009999,总资产,7995716921.22,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011003,应付税项,15744903.09,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),206493322.21,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),1897666.61,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,112111133.05,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011010,短期贷款,873861363.27,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011024,合同负债,132992307.28,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004011999,流动负债合计,1343100695.51,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004013999,净流动资产,707533749.79,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,6652616225.71,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004020001,长期贷款,,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004020003,递延税项负债,776178995.9,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),2527941.64,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004020999,非流动负债合计,778706937.54,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004025999,总负债,2121807633.05,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004027999,少数股东权益,151423362.16,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004028999,净资产,5873909288.17,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004030001,股本,2111451282.15,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004030002,储备,3611034643.86,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004030999,股东权益,5722485926.01,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004036999,总权益,5873909288.17,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,6652616225.71,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2022-06-30 00:00:00,001,6-30,004039999,总权益及总负债,7995716921.22,2021-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,37972802.88,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001003,投资物业,5538074856.0,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001009,递延税项资产,14656257.12,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),131242314.24,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,790476.0,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004001999,非流动资产合计,5722736706.24,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1633906403.28,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002003,应收帐款,25645537.68,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002010,现金及等价物,1654305676.56,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),26710600.08,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),2898134.64,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004002999,流动资产合计,3343466352.24,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004009999,总资产,9066203058.48,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011003,应付税项,1155022729.2,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),200929846.32,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),1891317.84,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,109896133.92,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011010,短期贷款,720514713.6,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011024,合同负债,129955086.48,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004011999,流动负债合计,2318209827.36,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004013999,净流动资产,1025256524.88,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,6747993231.12,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004020001,长期贷款,102549699.6,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004020003,递延税项负债,774544164.24,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),4120460.16,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004020999,非流动负债合计,881214324.0,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004025999,总负债,3199424151.36,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004027999,少数股东权益,147368856.72,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004028999,净资产,5866778907.12,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004030001,股本,2054393038.8,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004030002,储备,3665017011.6,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004030999,股东权益,5719410050.4,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004036999,总权益,5866778907.12,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,6747993231.12,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2021-06-30 00:00:00,001,6-30,004039999,总权益及总负债,9066203058.48,2020-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,38697885.6,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001003,投资物业,6471608220.0,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001009,递延税项资产,14879937.6,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),168284878.08,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,867768.0,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004001999,非流动资产合计,6694338689.28,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1833497872.8,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002003,应收帐款,27707375.52,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002010,现金及等价物,1129621104.48,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),418397538.24,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),5911783.68,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004002999,流动资产合计,3415135674.72,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004009999,总资产,10109474364.0,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011003,应付税项,903752968.8,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),220629557.28,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),2399606.88,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,138487551.84,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011010,短期贷款,1152688204.8,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011024,合同负债,398689156.8,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004011999,流动负债合计,2816647046.4,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004013999,净流动资产,598488628.32,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,7292827317.6,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004016999,总资产减总负债合计,6149201351.04,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004020001,长期贷款,164906063.52,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004020003,递延税项负债,977802809.28,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),917093.76,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1143625966.56,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004025999,总负债,3960273012.96,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004027999,少数股东权益,161033077.92,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004028999,净资产,6149201351.04,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004030001,股本,2230210345.44,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004030002,储备,3757957927.68,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004030999,股东权益,5988168273.12,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004036999,总权益,6149201351.04,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,7292827317.6,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2020-06-30 00:00:00,001,6-30,004039999,总权益及总负债,10109474364.0,2019-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,34415817.84,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001003,投资物业,6737677480.26,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001009,递延税项资产,13001374.8,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),151232906.52,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,835677.0,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004001999,非流动资产合计,6937163256.42,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1708131704.94,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002003,应收帐款,40287548.34,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002010,现金及等价物,523797065.64,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),220105886.22,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),1430327.16,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004002999,流动资产合计,2493752532.3,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004009999,总资产,9430915788.72,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011003,应付税项,465640983.72,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),212324413.86,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011006,融资租赁负债(流动),,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,168250808.88,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011010,短期贷款,1023648906.42,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011024,合同负债,269703756.0,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004011999,流动负债合计,2139568868.88,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004013999,净流动资产,354183663.42,2018-12-31 00:00:00
